task_id,track,tool,difficulty,data_type,evaluator,scoring_type,task_dir,generator,prompt_path,visible_files_count,hidden_files_count,has_oracle,bug_type,question_type,template,mutant_name,expected_error_category,p3_source,backend
p3_timing_000073,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000073,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000073/prompt.md,2,0,True,,worst_endpoint,,,,synthetic,pt
p3_timing_000074,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000074,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000074/prompt.md,2,0,True,,worst_startpoint,,,,synthetic,pt
p3_timing_000075,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000075,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000075/prompt.md,2,0,True,,violating_paths,,,,synthetic,pt
p3_timing_000076,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000076,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000076/prompt.md,2,0,True,,path_group,,,,synthetic,pt
p3_timing_000077,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000077,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000077/prompt.md,2,0,True,,clock_name,,,,synthetic,pt
p3_timing_000078,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000078,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000078/prompt.md,2,0,True,,required_time,,,,synthetic,pt
p3_timing_000079,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000079,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000079/prompt.md,2,0,True,,arrival_time,,,,synthetic,pt
p3_timing_000080,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000080,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000080/prompt.md,2,0,True,,slack_of_named_path,,,,synthetic,pt
p3_timing_000081,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000081,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000081/prompt.md,2,0,True,,wns,,,,synthetic,pt
p3_timing_000082,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000082,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000082/prompt.md,2,0,True,,tns,,,,synthetic,pt
p3_timing_000083,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000083,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000083/prompt.md,2,0,True,,worst_endpoint,,,,synthetic,pt
p3_timing_000084,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000084,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000084/prompt.md,2,0,True,,worst_startpoint,,,,synthetic,pt
p3_timing_000085,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000085,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000085/prompt.md,2,0,True,,violating_paths,,,,synthetic,pt
p3_timing_000086,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000086,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000086/prompt.md,2,0,True,,path_group,,,,synthetic,pt
p3_timing_000087,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000087,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000087/prompt.md,2,0,True,,clock_name,,,,synthetic,pt
p3_timing_000088,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000088,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000088/prompt.md,2,0,True,,required_time,,,,synthetic,pt
p3_timing_000089,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000089,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000089/prompt.md,2,0,True,,arrival_time,,,,synthetic,pt
p3_timing_000090,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000090,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000090/prompt.md,2,0,True,,slack_of_named_path,,,,synthetic,pt
p3_timing_000091,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000091,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000091/prompt.md,2,0,True,,wns,,,,synthetic,pt
p3_timing_000092,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000092,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000092/prompt.md,2,0,True,,tns,,,,synthetic,pt
p3_timing_000093,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000093,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000093/prompt.md,2,0,True,,worst_endpoint,,,,synthetic,pt
p3_timing_000094,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000094,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000094/prompt.md,2,0,True,,worst_startpoint,,,,synthetic,pt
p3_timing_000095,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000095,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000095/prompt.md,2,0,True,,violating_paths,,,,synthetic,pt
p3_timing_000096,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000096,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000096/prompt.md,2,0,True,,path_group,,,,synthetic,pt
p3_timing_000097,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000097,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000097/prompt.md,2,0,True,,clock_name,,,,synthetic,pt
p3_timing_000098,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000098,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000098/prompt.md,2,0,True,,required_time,,,,synthetic,pt
p3_timing_000099,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000099,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000099/prompt.md,2,0,True,,arrival_time,,,,synthetic,pt
p3_timing_000100,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000100,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000100/prompt.md,2,0,True,,slack_of_named_path,,,,synthetic,pt
p3_timing_000101,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000101,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000101/prompt.md,2,0,True,,wns,,,,synthetic,pt
p3_timing_000102,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000102,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000102/prompt.md,2,0,True,,tns,,,,synthetic,pt
p3_timing_000103,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000103,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000103/prompt.md,2,0,True,,worst_endpoint,,,,synthetic,pt
p3_timing_000104,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000104,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000104/prompt.md,2,0,True,,worst_startpoint,,,,synthetic,pt
p3_timing_000105,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000105,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000105/prompt.md,2,0,True,,violating_paths,,,,synthetic,pt
p3_timing_000106,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000106,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000106/prompt.md,2,0,True,,path_group,,,,synthetic,pt
p3_timing_000107,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000107,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000107/prompt.md,2,0,True,,clock_name,,,,synthetic,pt
p3_timing_000108,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000108,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000108/prompt.md,2,0,True,,required_time,,,,synthetic,pt
p3_timing_000109,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000109,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000109/prompt.md,2,0,True,,arrival_time,,,,synthetic,pt
p3_timing_000110,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000110,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000110/prompt.md,2,0,True,,slack_of_named_path,,,,synthetic,pt
p3_timing_000111,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000111,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000111/prompt.md,2,0,True,,wns,,,,synthetic,pt
p3_timing_000112,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000112,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000112/prompt.md,2,0,True,,tns,,,,synthetic,pt
p3_timing_000113,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000113,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000113/prompt.md,2,0,True,,worst_endpoint,,,,synthetic,pt
p3_timing_000114,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000114,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000114/prompt.md,2,0,True,,worst_startpoint,,,,synthetic,pt
p3_timing_000115,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000115,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000115/prompt.md,2,0,True,,violating_paths,,,,synthetic,pt
p3_timing_000116,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000116,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000116/prompt.md,2,0,True,,path_group,,,,synthetic,pt
p3_timing_000117,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000117,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000117/prompt.md,2,0,True,,clock_name,,,,synthetic,pt
p3_timing_000118,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000118,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000118/prompt.md,2,0,True,,required_time,,,,synthetic,pt
p3_timing_000119,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000119,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000119/prompt.md,2,0,True,,arrival_time,,,,synthetic,pt
p3_timing_000120,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000120,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000120/prompt.md,2,0,True,,slack_of_named_path,,,,synthetic,pt
p3_timing_000121,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000121,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000121/prompt.md,2,0,True,,wns,,,,synthetic,pt
p3_timing_000122,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000122,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000122/prompt.md,2,0,True,,tns,,,,synthetic,pt
p3_timing_000123,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000123,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000123/prompt.md,2,0,True,,worst_endpoint,,,,synthetic,pt
p3_timing_000124,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000124,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000124/prompt.md,2,0,True,,worst_startpoint,,,,synthetic,pt
p3_timing_000125,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000125,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000125/prompt.md,2,0,True,,violating_paths,,,,synthetic,pt
p3_timing_000126,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000126,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000126/prompt.md,2,0,True,,path_group,,,,synthetic,pt
p3_timing_000127,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000127,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000127/prompt.md,2,0,True,,clock_name,,,,synthetic,pt
p3_timing_000128,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000128,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000128/prompt.md,2,0,True,,required_time,,,,synthetic,pt
p3_timing_000129,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000129,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000129/prompt.md,2,0,True,,arrival_time,,,,synthetic,pt
p3_timing_000130,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000130,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000130/prompt.md,2,0,True,,slack_of_named_path,,,,synthetic,pt
p3_timing_000131,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000131,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000131/prompt.md,2,0,True,,wns,,,,synthetic,pt
p3_timing_000132,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000132,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000132/prompt.md,2,0,True,,tns,,,,synthetic,pt
p3_timing_000133,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000133,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000133/prompt.md,2,0,True,,worst_endpoint,,,,synthetic,pt
p3_timing_000134,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000134,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000134/prompt.md,2,0,True,,worst_startpoint,,,,synthetic,pt
p3_timing_000135,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000135,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000135/prompt.md,2,0,True,,violating_paths,,,,synthetic,pt
p3_timing_000136,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000136,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000136/prompt.md,2,0,True,,path_group,,,,synthetic,pt
